true_label,mac,ch_a,seq,len,power,unixtime,ie221_len,ie221_info,ie221,ie255_len,ie255_info,ie255,ie221_oui,ie221_fields,ie0_len,ie0_info,ie0,ie1_len,ie1_info,ie1,ie50_len,ie50_info,ie50,ie3_len,ie3_info,ie3,ie45_len,ie45_info,ie45,ie45_bitmask,ie45_flags,ie127_len,ie127_info,ie127,ie107_len,ie107_info,ie107,ie191_len,ie191_info,ie191
22,12:2b:2a:c1:16:57,1,3273,26,-30,1681286463.53634,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,2a:5f:0e:a3:31:59,1,819,26,-38,1681286463.608123,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,2a:5f:0e:a3:31:59,1,820,26,-38,1681286463.628406,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,5e:84:b2:ee:fe:7b,1,1713,26,-30,1681286463.885062,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,5e:84:b2:ee:fe:7b,1,1714,26,-30,1681286463.905335,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,d6:2f:5f:29:75:71,1,1383,26,-30,1681286472.690983,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,d6:2f:5f:29:75:71,1,791,26,-34,1681286472.711238,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,ca:17:f1:4e:ed:f3,1,842,26,-38,1681286472.89862,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,ca:17:f1:4e:ed:f3,1,2281,26,-36,1681286472.918888,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,be:b3:54:26:76:42,1,1474,26,-30,1681286473.174801,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,be:b3:54:26:76:42,1,2602,26,-34,1681286473.195036,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,e6:ac:6f:44:1e:fc,1,1400,26,-38,1681286476.085515,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,e6:ac:6f:44:1e:fc,1,1401,26,-38,1681286476.105744,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,2a:2d:76:95:80:10,1,322,26,-30,1681286476.223415,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,2a:2d:76:95:80:10,1,323,26,-30,1681286476.243652,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,12:3c:64:ae:b4:d3,1,1072,26,-30,1681286476.361899,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,12:3c:64:ae:b4:d3,1,1073,26,-32,1681286476.382143,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
11,26:17:f7:bd:eb:7e,1,420,26,-26,1681286482.717798,4,"[[0, 80, 242, 8, 0, 39, 0]]",21091,0,[],0,20722,369,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0
11,26:17:f7:bd:eb:7e,1,422,26,-26,1681286482.760443,4,"[[0, 80, 242, 8, 0, 39, 0]]",21091,0,[],0,20722,369,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0
11,26:17:f7:bd:eb:7e,1,423,26,-24,1681286482.780706,4,"[[0, 80, 242, 8, 0, 39, 0]]",21091,0,[],0,20722,369,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0
11,26:17:f7:bd:eb:7e,1,424,26,-30,1681286482.803434,4,"[[0, 80, 242, 8, 0, 39, 0]]",21091,0,[],0,20722,369,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0
11,26:17:f7:bd:eb:7e,1,425,26,-30,1681286482.823475,4,"[[0, 80, 242, 8, 0, 39, 0]]",21091,0,[],0,20722,369,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0
11,26:17:f7:bd:eb:7e,1,427,26,-40,1681286482.865859,4,"[[0, 80, 242, 8, 0, 39, 0]]",21091,0,[],0,20722,369,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[4],4,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,ce:8d:61:1d:91:b7,1,1700,26,-36,1681286483.926651,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,ce:8d:61:1d:91:b7,1,1701,26,-38,1681286483.946901,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,be:5b:e9:4c:4e:70,1,609,26,-30,1681286484.018936,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,be:5b:e9:4c:4e:70,1,610,26,-32,1681286484.039183,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,92:0c:11:8a:26:5d,1,2979,26,-30,1681286484.202972,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,92:0c:11:8a:26:5d,1,2980,26,-30,1681286484.223232,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,7e:18:6c:b9:a9:74,1,508,26,-32,1681286487.271971,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,7e:18:6c:b9:a9:74,1,3195,26,-34,1681286487.29223,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,4a:da:6e:28:dd:b4,1,3824,26,-38,1681286487.6625,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,4a:da:6e:28:dd:b4,1,23,26,-36,1681286487.682763,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,22:c6:6c:c7:bb:c9,1,3138,26,-30,1681286487.708719,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,22:c6:6c:c7:bb:c9,1,3583,26,-30,1681286487.72897,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
2,d2:c7:e9:77:f0:6c,1,2493,18,-29,1681286488.01046,0,[],0,0,[],0,0,0,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",646.0,510.0,136.0,4.0,"[0, 0, 8, 132]",140.0,7.0,"[15, 255, 255, 255, 255, 255, 255]",1545.0,-1.0,-1,-1.0
2,d2:c7:e9:77:f0:6c,1,2494,18,-31,1681286488.030459,0,[],0,0,[],0,0,0,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",646.0,510.0,136.0,4.0,"[0, 0, 8, 132]",140.0,7.0,"[15, 255, 255, 255, 255, 255, 255]",1545.0,-1.0,-1,-1.0
22,aa:bf:ce:cc:fb:8b,1,847,26,-36,1681286490.621326,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,aa:bf:ce:cc:fb:8b,1,848,26,-38,1681286490.641578,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,6a:68:3a:11:64:8c,1,2023,26,-30,1681286490.897834,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,6a:68:3a:11:64:8c,1,2024,26,-30,1681286490.918053,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
